word,bucket_r,uni_prob,bi_prob_smoothed
x i f e,uni3-bi4,-14.141150956577942,-13.960564026456307
x i f e,uni3-bi4,-14.141150956577942,-13.960564026456307
x u l o,uni3-bi4,-14.141560740627886,-12.071475221105803
x u l o,uni3-bi4,-14.141560740627886,-12.071475221105803
l u x o,uni3-bi4,-14.141560740627886,-14.29498812769172
f u p e,uni3-bi4,-14.142116799759972,-12.263115996386846
f u p e,uni3-bi4,-14.142116799759972,-12.263115996386846
p u f e,uni3-bi4,-14.142116799759975,-13.490569045456688
p u f e,uni3-bi4,-14.142116799759975,-13.490569045456688
r i x o,uni3-bi4,-14.142995320003145,-13.117894466954729
r i x o,uni3-bi4,-14.142995320003145,-13.117894466954729
r u p o,uni3-bi4,-14.143961163185176,-12.2388896883571
r u p o,uni3-bi4,-14.143961163185176,-12.2388896883571
p u r o,uni3-bi4,-14.143961163185176,-13.198493573371431
p u r o,uni3-bi4,-14.143961163185176,-13.198493573371431
tʃ a g a,uni3-bi4,-14.14900628221705,-12.898656382541164
tʃ a g a,uni3-bi4,-14.14900628221705,-12.898656382541164
g a tʃ a,uni3-bi4,-14.14900628221705,-13.521852983720828
g a tʃ a,uni3-bi4,-14.14900628221705,-13.521852983720828
b e ɲ e,uni3-bi4,-14.150458100915507,-13.71457702805808
b e ɲ e,uni3-bi4,-14.150458100915507,-13.71457702805808
k i ɲ a,uni3-bi4,-14.154886675610252,-13.958814944387106
k i ɲ a,uni3-bi4,-14.154886675610252,-13.958814944387106
m a ɲ o,uni3-bi4,-14.15569603959088,-12.249041837263452
m a ɲ o,uni3-bi4,-14.15569603959088,-12.249041837263452
m o ɲ a,uni3-bi4,-14.15569603959088,-13.479891792883931
m o ɲ a,uni3-bi4,-14.15569603959088,-13.479891792883931
d i ɲ e,uni3-bi4,-14.15839826418282,-14.777315677580653
d i ɲ e,uni3-bi4,-14.15839826418282,-14.777315677580653
k o ɲ e,uni3-bi4,-14.15934346599322,-13.968867957683631
k o ɲ e,uni3-bi4,-14.15934346599322,-13.968867957683631
k e ɲ o,uni3-bi4,-14.159343465993222,-13.161748290426628
k e ɲ o,uni3-bi4,-14.159343465993222,-13.161748290426628
x i x e,uni3-bi4,-14.16436924667995,-13.183581893695775
x i x e,uni3-bi4,-14.16436924667995,-13.183581893695775
p u x e,uni3-bi4,-14.165335089861982,-11.96355235773416
p u x e,uni3-bi4,-14.165335089861982,-11.96355235773416
x u p e,uni3-bi4,-14.165335089861982,-13.14034245189855
x u p e,uni3-bi4,-14.165335089861982,-13.14034245189855
u e ɲ a,uni3-bi4,-14.167122463737128,-14.313216447792692
u e ɲ a,uni3-bi4,-14.167122463737128,-14.313216447792692
tʃ u ɾ e,uni3-bi4,-14.170387878072848,-14.272197495649404
tʃ u ɾ e,uni3-bi4,-14.170387878072848,-14.272197495649404
p o tʃ o,uni3-bi4,-14.174037913706275,-13.72042369640577
p o tʃ o,uni3-bi4,-14.174037913706275,-13.72042369640577
tʃ o p o,uni3-bi4,-14.174037913706275,-14.47709597960612
tʃ o p o,uni3-bi4,-14.174037913706275,-14.47709597960612
tʃ u n a,uni3-bi4,-14.175397414203406,-14.751135842458558
tʃ u n a,uni3-bi4,-14.175397414203406,-14.751135842458558
r u b i,uni3-bi4,-14.193466150251991,-14.622827112516616
r u b i,uni3-bi4,-14.193466150251991,-14.622827112516616
t i ɲ o,uni3-bi4,-14.199408835039494,-14.139862605386789
k u f i,uni3-bi4,-14.2005071519045,-14.52186553093994
k u f i,uni3-bi4,-14.2005071519045,-14.52186553093994
m u f o,uni3-bi4,-14.20131651588513,-14.022114081118437
m u f o,uni3-bi4,-14.20131651588513,-14.022114081118437
l i ɲ a,uni3-bi4,-14.204349429873965,-14.31597014694419
l e ɲ o,uni3-bi4,-14.208806220256934,-13.274473995545994
l e ɲ o,uni3-bi4,-14.208806220256934,-13.274473995545994
s u tʃ o,uni3-bi4,-14.216514805413404,-12.805868144384675
s u tʃ o,uni3-bi4,-14.216514805413404,-12.805868144384675
tʃ u s o,uni3-bi4,-14.216514805413404,-14.620946445237651
tʃ u s o,uni3-bi4,-14.216514805413404,-14.620946445237651
b i tʃ o,uni3-bi4,-14.223542900773092,-13.374645186748952
tʃ i b o,uni3-bi4,-14.223542900773092,-13.738251042991289
tʃ i b o,uni3-bi4,-14.223542900773092,-13.738251042991289
k u x i,uni3-bi4,-14.223725442006508,-13.878647904765383
k u x i,uni3-bi4,-14.223725442006508,-13.878647904765383
x u m o,uni3-bi4,-14.22453480598714,-12.520068847452654
x u m o,uni3-bi4,-14.22453480598714,-12.520068847452654
m u x o,uni3-bi4,-14.22453480598714,-13.400861712283078
m u x o,uni3-bi4,-14.22453480598714,-13.400861712283078
p e ɲ e,uni3-bi4,-14.23258056949103,-13.191007005546318
p e ɲ e,uni3-bi4,-14.23258056949103,-13.191007005546318
f o f o,uni3-bi4,-14.248409903592949,-13.95752625573604
f o f o,uni3-bi4,-14.248409903592949,-13.95752625573604
f u l i,uni3-bi4,-14.249969906168214,-14.65860142305912
f u l i,uni3-bi4,-14.249969906168214,-14.65860142305912
r a tʃ a,uni3-bi4,-14.251793988087728,-13.338769901447092
tʃ a r a,uni3-bi4,-14.251793988087728,-14.03716833898146
f o x o,uni3-bi4,-14.271628193694951,-13.53987284214192
f o x o,uni3-bi4,-14.271628193694951,-13.53987284214192
b o ɲ a,uni3-bi4,-14.276478547649551,-14.051878061814367
b o ɲ a,uni3-bi4,-14.276478547649551,-14.051878061814367
tʃ e g a,uni3-bi4,-14.285090528242357,-13.396897780015095
tʃ e g a,uni3-bi4,-14.285090528242357,-13.396897780015095
g a tʃ e,uni3-bi4,-14.285090528242357,-14.504962788493724
g a tʃ e,uni3-bi4,-14.285090528242357,-14.504962788493724
g e tʃ a,uni3-bi4,-14.285090528242357,-14.59885534369834
g e tʃ a,uni3-bi4,-14.285090528242357,-14.59885534369834
m i ɲ a,uni3-bi4,-14.287323495233217,-13.603201432833195
m i ɲ a,uni3-bi4,-14.287323495233217,-13.603201432833195
d o ɲ o,uni3-bi4,-14.288875501299833,-13.200212185971324
d o ɲ o,uni3-bi4,-14.288875501299833,-13.200212185971324
m e ɲ o,uni3-bi4,-14.291780285616186,-12.20381568248788
m e ɲ o,uni3-bi4,-14.291780285616186,-12.20381568248788
x o x o,uni3-bi4,-14.29484648379696,-14.57244847511773
x o x o,uni3-bi4,-14.29484648379696,-14.57244847511773
p i tʃ o,uni3-bi4,-14.305665369348617,-13.819332933438885
p i tʃ o,uni3-bi4,-14.305665369348617,-13.819332933438885
f u b o,uni3-bi4,-14.3220990239438,-12.23611490306515
f u b o,uni3-bi4,-14.3220990239438,-12.23611490306515
b u x o,uni3-bi4,-14.34531731404581,-13.047151188783236
b u x o,uni3-bi4,-14.34531731404581,-13.047151188783236
x u b o,uni3-bi4,-14.34531731404581,-13.113341358576854
x u b o,uni3-bi4,-14.34531731404581,-13.113341358576854
p a ɲ o,uni3-bi4,-14.358601016225071,-11.722197144147286
p a ɲ o,uni3-bi4,-14.358601016225071,-11.722197144147286
p o ɲ a,uni3-bi4,-14.358601016225071,-13.539904302022792
p o ɲ a,uni3-bi4,-14.358601016225071,-13.539904302022792
tʃ u i o,uni3-bi4,-14.37629150962002,-14.638178386940774
tʃ u i o,uni3-bi4,-14.37629150962002,-14.638178386940774
i u tʃ o,uni3-bi4,-14.37629150962002,-14.738339485271034
i u tʃ o,uni3-bi4,-14.37629150962002,-14.738339485271034
t u tʃ a,uni3-bi4,-14.377046269520337,-12.67850909394354
t u tʃ a,uni3-bi4,-14.377046269520337,-12.67850909394354
tʃ u t a,uni3-bi4,-14.377046269520337,-14.440086670472716
f i f o,uni3-bi4,-14.380037359235285,-12.589726370393524
f i f o,uni3-bi4,-14.380037359235285,-12.589726370393524
r e tʃ a,uni3-bi4,-14.387878234113035,-11.053671824468427
r e tʃ a,uni3-bi4,-14.387878234113035,-11.053671824468427
tʃ a r e,uni3-bi4,-14.387878234113035,-12.75912128961559
tʃ a r e,uni3-bi4,-14.387878234113035,-12.75912128961559
r a tʃ e,uni3-bi4,-14.387878234113035,-14.321879706219988
r a tʃ e,uni3-bi4,-14.387878234113035,-14.321879706219988
s u ɲ a,uni3-bi4,-14.4010779079322,-13.56906851904592
s u ɲ a,uni3-bi4,-14.4010779079322,-13.56906851904592
n e i u,uni4-bi2,-11.029112813248018,-21.86572109313711
n e i u,uni4-bi2,-11.029112813248018,-21.86572109313711
u o i i,uni4-bi2,-11.093922662639324,-22.52828734356288
u o i i,uni4-bi2,-11.093922662639324,-22.52828734356288
i i i u,uni4-bi2,-11.225550118281662,-21.770490494473577
i i i u,uni4-bi2,-11.225550118281662,-21.770490494473577
n o i u,uni4-bi2,-11.291217506007367,-21.908448974666623
n o i u,uni4-bi2,-11.291217506007367,-21.908448974666623
n i i u,uni4-bi2,-11.422844961649703,-21.87885289852976
n i i u,uni4-bi2,-11.422844961649703,-21.87885289852976
n e i a,uni4-bi3,-9.340718004252077,-15.18391257559604
n e i a,uni4-bi3,-9.340718004252077,-15.18391257559604
s a i i,uni4-bi3,-9.377378605079103,-17.583202902079464
s a i i,uni4-bi3,-9.377378605079103,-17.583202902079464
n e i e,uni4-bi3,-9.476802250277382,-15.525824674862758
n e i e,uni4-bi3,-9.476802250277382,-15.525824674862758
s e i i,uni4-bi3,-9.51346285110441,-17.779855867646383
s e i i,uni4-bi3,-9.51346285110441,-17.779855867646383
i i i a,uni4-bi3,-9.53715530928572,-15.088681976932508
i i i a,uni4-bi3,-9.53715530928572,-15.088681976932508
i a i i,uni4-bi3,-9.53715530928572,-17.55235954392377
i a i i,uni4-bi3,-9.53715530928572,-17.55235954392377
n o i a,uni4-bi3,-9.602822697011424,-15.226640457125551
n o i a,uni4-bi3,-9.602822697011424,-15.226640457125551
i e i i,uni4-bi3,-9.673239555311024,-18.419486551080304
i e i i,uni4-bi3,-9.673239555311024,-18.419486551080304
i i i e,uni4-bi3,-9.673239555311026,-15.430594076199224
i i i e,uni4-bi3,-9.673239555311026,-15.430594076199224
n i i a,uni4-bi3,-9.73445015265376,-15.197044380988691
n i i a,uni4-bi3,-9.73445015265376,-15.197044380988691
n a i i,uni4-bi3,-9.73445015265376,-19.163802170001837
n a i i,uni4-bi3,-9.73445015265376,-19.163802170001837
n o i e,uni4-bi3,-9.738906943036731,-15.56855255639227
n o i e,uni4-bi3,-9.738906943036731,-15.56855255639227
s o i i,uni4-bi3,-9.77556754386376,-18.732791627377924
s o i i,uni4-bi3,-9.77556754386376,-18.732791627377924
n i i e,uni4-bi3,-9.870534398679068,-15.538956480255408
n i i e,uni4-bi3,-9.870534398679068,-15.538956480255408
n e i i,uni4-bi3,-9.870534398679068,-19.948938658148013
n e i i,uni4-bi3,-9.870534398679068,-19.948938658148013
s i i i,uni4-bi3,-9.907194999506096,-17.155208852712214
s i i i,uni4-bi3,-9.907194999506096,-17.155208852712214
i i s i,uni4-bi3,-9.907194999506098,-15.48991830349803
i i s i,uni4-bi3,-9.907194999506098,-15.48991830349803
n e ɾ i,uni4-bi3,-9.926735459891246,-15.307295273928885
n e ɾ i,uni4-bi3,-9.926735459891246,-15.307295273928885
n a n i,uni4-bi3,-9.931744996021804,-15.977987459472056
n a n i,uni4-bi3,-9.931744996021804,-15.977987459472056
i o i i,uni4-bi3,-9.935344248070374,-18.19234438460897
i o i i,uni4-bi3,-9.935344248070374,-18.19234438460897
t a i i,uni4-bi3,-9.936099007970691,-17.05656833806988
t a i i,uni4-bi3,-9.936099007970691,-17.05656833806988
n o i o,uni4-bi3,-10.00101163579608,-14.840773371629956
n o i o,uni4-bi3,-10.00101163579608,-14.840773371629956
i i i i,uni4-bi3,-10.066971703712712,-19.85370805948448
i i i i,uni4-bi3,-10.066971703712712,-19.85370805948448
n e n i,uni4-bi3,-10.067829242047113,-15.822128431232622
n e n i,uni4-bi3,-10.067829242047113,-15.822128431232622
t e i i,uni4-bi3,-10.072183253995997,-17.46599161759174
t e i i,uni4-bi3,-10.072183253995997,-17.46599161759174
i e t i,uni4-bi3,-10.072183253995998,-14.909099098178578
i e t i,uni4-bi3,-10.072183253995998,-14.909099098178578
n a k e,uni4-bi3,-10.093328482292462,-14.991009171369562
n a k e,uni4-bi3,-10.093328482292462,-14.991009171369562
n i s i,uni4-bi3,-10.10448984287414,-15.598280707554212
n i s i,uni4-bi3,-10.10448984287414,-15.598280707554212
i i ɾ i,uni4-bi3,-10.123172764924888,-16.379463682525
i i ɾ i,uni4-bi3,-10.123172764924888,-16.379463682525
s a k i,uni4-bi3,-10.12998908311949,-16.119057133039398
s a k i,uni4-bi3,-10.12998908311949,-16.119057133039398
n o i i,uni4-bi3,-10.132639091438415,-19.991666539677524
n o i i,uni4-bi3,-10.132639091438415,-19.991666539677524
n a t i,uni4-bi3,-10.133393851338734,-16.07221362270827
n a t i,uni4-bi3,-10.133393851338734,-16.07221362270827
s e u a,uni4-bi3,-10.142224871246368,-14.963544012584585
s e u a,uni4-bi3,-10.142224871246368,-14.963544012584585
d a i i,uni4-bi3,-10.157193129873368,-16.846826730517993
d a i i,uni4-bi3,-10.157193129873368,-16.846826730517993
u a i a,uni4-bi3,-10.165917329427677,-15.145532888194792
u a i a,uni4-bi3,-10.165917329427677,-15.145532888194792
s o t i,uni4-bi3,-10.174511242548734,-15.715134332548612
s o t i,uni4-bi3,-10.174511242548734,-15.715134332548612
n o ɾ i,uni4-bi3,-10.188840152650595,-15.765814060807402
n o ɾ i,uni4-bi3,-10.188840152650595,-15.765814060807402
n i i i,uni4-bi3,-10.264266547080751,-19.962070463540663
n i i i,uni4-bi3,-10.264266547080751,-19.962070463540663
i i n i,uni4-bi3,-10.264266547080757,-16.6221589030493
i i n i,uni4-bi3,-10.264266547080757,-16.6221589030493
s e k i,uni4-bi3,-10.266073329144795,-15.256643943489594
s e k i,uni4-bi3,-10.266073329144795,-15.256643943489594
n e t i,uni4-bi3,-10.269478097364042,-16.438551205246288
n e t i,uni4-bi3,-10.269478097364042,-16.438551205246288
k a i i,uni4-bi3,-10.289765787326104,-16.01169110647443
k a i i,uni4-bi3,-10.289765787326104,-16.01169110647443
i a k i,uni4-bi3,-10.289765787326106,-16.088213774883705
i a k i,uni4-bi3,-10.289765787326106,-16.088213774883705
i e d i,uni4-bi3,-10.293277375898674,-15.250124605696197
i e d i,uni4-bi3,-10.293277375898674,-15.250124605696197
d e i i,uni4-bi3,-10.293277375898674,-17.19746632830265
d e i i,uni4-bi3,-10.293277375898674,-17.19746632830265
u e i a,uni4-bi3,-10.302001575452982,-15.085805053905183
u e i a,uni4-bi3,-10.302001575452982,-15.085805053905183
i e u a,uni4-bi3,-10.302001575452982,-15.603174696018506
i e u a,uni4-bi3,-10.302001575452982,-15.603174696018506
u a i e,uni4-bi3,-10.302001575452984,-15.487444987461508
u a i e,uni4-bi3,-10.302001575452984,-15.487444987461508
n i ɾ i,uni4-bi3,-10.320467608292931,-16.487826086581187
n i ɾ i,uni4-bi3,-10.320467608292931,-16.487826086581187
n o n i,uni4-bi3,-10.32993393480646,-15.967566334680088
n o n i,uni4-bi3,-10.32993393480646,-15.967566334680088
i o t i,uni4-bi3,-10.334287946755348,-15.174687089779656
i o t i,uni4-bi3,-10.334287946755348,-15.174687089779656
t o i i,uni4-bi3,-10.334287946755348,-18.22617387051159
t o i i,uni4-bi3,-10.334287946755348,-18.22617387051159
l a i i,uni4-bi3,-10.339228541589817,-17.771967587988996
l a i i,uni4-bi3,-10.339228541589817,-17.771967587988996
n a d i,uni4-bi3,-10.35448797324141,-15.07752650726878
n a d i,uni4-bi3,-10.35448797324141,-15.07752650726878
n a u a,uni4-bi3,-10.363212172795718,-16.007343759210244
n a u a,uni4-bi3,-10.363212172795718,-16.007343759210244
s a s u,uni4-bi3,-10.37618031544144,-15.74737456105152
s a s u,uni4-bi3,-10.37618031544144,-15.74737456105152
s o d i,uni4-bi3,-10.39560536445141,-16.076022191077477
s o d i,uni4-bi3,-10.39560536445141,-16.076022191077477
u o s a,uni4-bi3,-10.404329564005716,-15.077864001497977
u o s a,uni4-bi3,-10.404329564005716,-15.077864001497977
s a u o,uni4-bi3,-10.404329564005716,-16.018620937923195
s a u o,uni4-bi3,-10.404329564005716,-16.018620937923195
s o u a,uni4-bi3,-10.404329564005716,-16.825015187422803
s o u a,uni4-bi3,-10.404329564005716,-16.825015187422803
m a i i,uni4-bi3,-10.42220260694907,-17.050017380653447
m a i i,uni4-bi3,-10.42220260694907,-17.050017380653447
i e k i,uni4-bi3,-10.425850033351413,-15.896274626923516
i e k i,uni4-bi3,-10.425850033351413,-15.896274626923516
k e i i,uni4-bi3,-10.425850033351413,-18.296485696738863
k e i i,uni4-bi3,-10.425850033351413,-18.296485696738863
i e u e,uni4-bi3,-10.438085821478287,-15.018231953839084
i e u e,uni4-bi3,-10.438085821478287,-15.018231953839084
u e i e,uni4-bi3,-10.438085821478287,-15.4277171531719
u e i e,uni4-bi3,-10.438085821478287,-15.4277171531719
n i n i,uni4-bi3,-10.461561390448797,-16.730521307105484
n i n i,uni4-bi3,-10.461561390448797,-16.730521307105484
s a p i,uni4-bi3,-10.465330879376648,-15.469378317307958
s a p i,uni4-bi3,-10.465330879376648,-15.469378317307958
i i t i,uni4-bi3,-10.465915402397684,-16.316847742773525
i i t i,uni4-bi3,-10.465915402397684,-16.316847742773525
t i i i,uni4-bi3,-10.465915402397684,-17.794410830097444
t i i i,uni4-bi3,-10.465915402397684,-17.794410830097444
l e i i,uni4-bi3,-10.475312787615122,-18.40921140185823
l e i i,uni4-bi3,-10.475312787615122,-18.40921140185823
n a k i,uni4-bi3,-10.487060630694147,-17.69965640096177
n a k i,uni4-bi3,-10.487060630694147,-17.69965640096177
n e d i,uni4-bi3,-10.490572219266715,-16.779576712763905
n e d i,uni4-bi3,-10.490572219266715,-16.779576712763905
n o k e,uni4-bi3,-10.491517421077118,-15.367251871403717
n o k e,uni4-bi3,-10.491517421077118,-15.367251871403717
n a u e,uni4-bi3,-10.499296418821023,-15.422401017030824
n a u e,uni4-bi3,-10.499296418821023,-15.422401017030824
n e u a,uni4-bi3,-10.499296418821023,-17.132626803086218
n e u a,uni4-bi3,-10.499296418821023,-17.132626803086218
s e s u,uni4-bi3,-10.512264561466749,-15.02714240370878
s e s u,uni4-bi3,-10.512264561466749,-15.02714240370878
s o k i,uni4-bi3,-10.528178021904148,-16.817024188696326
s o k i,uni4-bi3,-10.528178021904148,-16.817024188696326
n o t i,uni4-bi3,-10.531582790123393,-16.97400924484821
n o t i,uni4-bi3,-10.531582790123393,-16.97400924484821
s a u i,uni4-bi3,-10.535957019648054,-17.19970504233216
s a u i,uni4-bi3,-10.535957019648054,-17.19970504233216
s a i u,uni4-bi3,-10.535957019648054,-19.49998533706856
s a i u,uni4-bi3,-10.535957019648054,-19.49998533706856
u a s i,uni4-bi3,-10.535957019648055,-15.39192032884381
u a s i,uni4-bi3,-10.535957019648055,-15.39192032884381
i a s u,uni4-bi3,-10.535957019648055,-15.716531202895826
i a s u,uni4-bi3,-10.535957019648055,-15.716531202895826
n a l i,uni4-bi3,-10.53652338495786,-15.583652924891316
n a l i,uni4-bi3,-10.53652338495786,-15.583652924891316
s o u e,uni4-bi3,-10.540413810031025,-16.24007244524338
s o u e,uni4-bi3,-10.540413810031025,-16.24007244524338
s e u o,uni4-bi3,-10.540413810031025,-16.55542045921991
s e u o,uni4-bi3,-10.540413810031025,-16.55542045921991
b a i i,uni4-bi3,-10.54298511500774,-16.816572340881784
b a i i,uni4-bi3,-10.54298511500774,-16.816572340881784
i o d i,uni4-bi3,-10.555382068658025,-15.535574948308522
i o d i,uni4-bi3,-10.555382068658025,-15.535574948308522
d o i i,uni4-bi3,-10.555382068658025,-16.837227931920342
d o i i,uni4-bi3,-10.555382068658025,-16.837227931920342
i e m i,uni4-bi3,-10.558286852974376,-14.864144708363808
i e m i,uni4-bi3,-10.558286852974376,-14.864144708363808
m e i i,uni4-bi3,-10.558286852974376,-17.33855308880012
m e i i,uni4-bi3,-10.558286852974376,-17.33855308880012
i a u o,uni4-bi3,-10.564106268212331,-15.987777579767505
i a u o,uni4-bi3,-10.564106268212331,-15.987777579767505
i o u a,uni4-bi3,-10.564106268212331,-16.284567944653848
i o u a,uni4-bi3,-10.564106268212331,-16.284567944653848
u o i a,uni4-bi3,-10.564106268212331,-17.76326126101091
u o i a,uni4-bi3,-10.564106268212331,-17.76326126101091
s o l i,uni4-bi3,-10.577640776167858,-14.96949561589114
s a ɾ u,uni4-bi3,-10.592158080860232,-16.098459210218024
s a ɾ u,uni4-bi3,-10.592158080860232,-16.098459210218024
s e p i,uni4-bi3,-10.601415125401957,-15.457200448874303
s e p i,uni4-bi3,-10.601415125401957,-15.457200448874303
n a m i,uni4-bi3,-10.619497450317112,-15.960794824670202
n a m i,uni4-bi3,-10.619497450317112,-15.960794824670202
u o ɾ a,uni4-bi3,-10.620307329424508,-14.984150546689422
u o ɾ a,uni4-bi3,-10.620307329424508,-14.984150546689422
n e k i,uni4-bi3,-10.623144876719454,-17.425726733991226
n e k i,uni4-bi3,-10.623144876719454,-17.425726733991226
i i p a,uni4-bi3,-10.625107583583263,-15.21114406241726
i i p a,uni4-bi3,-10.625107583583263,-15.21114406241726
i a p i,uni4-bi3,-10.625107583583263,-15.438534959152266
i a p i,uni4-bi3,-10.625107583583263,-15.438534959152266
p a i i,uni4-bi3,-10.625107583583263,-16.523172687537283
p a i i,uni4-bi3,-10.625107583583263,-16.523172687537283
n e u e,uni4-bi3,-10.635380664846332,-16.547684060906796
n e u e,uni4-bi3,-10.635380664846332,-16.547684060906796
s o m i,uni4-bi3,-10.660614841527112,-14.977615811953452
s o m i,uni4-bi3,-10.660614841527112,-14.977615811953452
n i t i,uni4-bi3,-10.663210245765724,-16.42521014682971
n i t i,uni4-bi3,-10.663210245765724,-16.42521014682971
i e s u,uni4-bi3,-10.67204126567336,-15.6667730871427
i e s u,uni4-bi3,-10.67204126567336,-15.6667730871427
s e u i,uni4-bi3,-10.67204126567336,-17.73650456362887
s e u i,uni4-bi3,-10.67204126567336,-17.73650456362887
s e i u,uni4-bi3,-10.67204126567336,-19.69663830263548
s e i u,uni4-bi3,-10.67204126567336,-19.69663830263548
n e l i,uni4-bi3,-10.672607630983164,-16.145459964958736
n e l i,uni4-bi3,-10.672607630983164,-16.145459964958736
b e i i,uni4-bi3,-10.679069361033047,-17.589520865011185
b e i i,uni4-bi3,-10.679069361033047,-17.589520865011185
i i d i,uni4-bi3,-10.68700952430036,-15.967931429444665
i i d i,uni4-bi3,-10.68700952430036,-15.967931429444665
d i i i,uni4-bi3,-10.68700952430036,-17.17207033293218
d i i i,uni4-bi3,-10.68700952430036,-17.17207033293218
i o k i,uni4-bi3,-10.68795472611076,-16.27657694592737
i o k i,uni4-bi3,-10.68795472611076,-16.27657694592737
k o i i,uni4-bi3,-10.68795472611076,-16.346090134273517
t a k i,uni4-bi3,-10.688709486011078,-15.59242256902981
t a k i,uni4-bi3,-10.688709486011078,-15.59242256902981
u i i a,uni4-bi3,-10.69573372385467,-15.454815872247815
u i i a,uni4-bi3,-10.69573372385467,-15.454815872247815
i i u a,uni4-bi3,-10.69573372385467,-16.701953480589722
i i u a,uni4-bi3,-10.69573372385467,-16.701953480589722
i a u i,uni4-bi3,-10.69573372385467,-17.168861684176466
i a u i,uni4-bi3,-10.69573372385467,-17.168861684176466
i a i u,uni4-bi3,-10.69573372385467,-19.46914197891287
i a i u,uni4-bi3,-10.69573372385467,-19.46914197891287
u a i i,uni4-bi3,-10.69573372385467,-19.910558970746763
u a i i,uni4-bi3,-10.69573372385467,-19.910558970746763
i o u e,uni4-bi3,-10.700190514237638,-15.699625202474426
i o u e,uni4-bi3,-10.700190514237638,-15.699625202474426
i e u o,uni4-bi3,-10.700190514237638,-17.19505114265383
i e u o,uni4-bi3,-10.700190514237638,-17.19505114265383
u o i e,uni4-bi3,-10.700190514237638,-18.105173360277625
u o i e,uni4-bi3,-10.700190514237638,-18.105173360277625
s e ɾ u,uni4-bi3,-10.72824232688554,-16.029524938000087
s e ɾ u,uni4-bi3,-10.72824232688554,-16.029524938000087
t o t i,uni4-bi3,-10.73323164544032,-15.208516575682278
t o t i,uni4-bi3,-10.73323164544032,-15.208516575682278
s a n u,uni4-bi3,-10.733251863016095,-16.707595112686256
s a n u,uni4-bi3,-10.733251863016095,-16.707595112686256
n a s u,uni4-bi3,-10.733251863016095,-17.327973828973892
n a s u,uni4-bi3,-10.733251863016095,-17.327973828973892
l o i i,uni4-bi3,-10.737417480374472,-18.39857248971412
l o i i,uni4-bi3,-10.737417480374472,-18.39857248971412
n a b i,uni4-bi3,-10.740279958375783,-15.443811761346478
n a b i,uni4-bi3,-10.740279958375783,-15.443811761346478
u a ɾ i,uni4-bi3,-10.751934785066846,-15.534502824312488
u a ɾ i,uni4-bi3,-10.751934785066846,-15.534502824312488
i a ɾ u,uni4-bi3,-10.751934785066846,-16.067615852062332
i a ɾ u,uni4-bi3,-10.751934785066846,-16.067615852062332
n o d i,uni4-bi3,-10.752676912026066,-17.334897103377077
n o d i,uni4-bi3,-10.752676912026066,-17.334897103377077
n e m i,uni4-bi3,-10.75558169634242,-16.39359681543152
n e m i,uni4-bi3,-10.75558169634242,-16.39359681543152
u o ɾ e,uni4-bi3,-10.756391575449817,-15.43732535567518
u o ɾ e,uni4-bi3,-10.756391575449817,-15.43732535567518
i e p i,uni4-bi3,-10.761191829608569,-16.096831132308225
i e p i,uni4-bi3,-10.761191829608569,-16.096831132308225
p e i i,uni4-bi3,-10.761191829608569,-17.065950842499422
p e i i,uni4-bi3,-10.761191829608569,-17.065950842499422
i i p e,uni4-bi3,-10.76119182960857,-15.228707309489584
i i p e,uni4-bi3,-10.76119182960857,-15.228707309489584
u o n a,uni4-bi3,-10.761401111580374,-15.242241278035356
u o n a,uni4-bi3,-10.761401111580374,-15.242241278035356
n a u o,uni4-bi3,-10.761401111580374,-17.599220205845572
n a u o,uni4-bi3,-10.761401111580374,-17.599220205845572
n o u a,uni4-bi3,-10.761401111580374,-18.083890099722403
n o u a,uni4-bi3,-10.761401111580374,-18.083890099722403
s o s u,uni4-bi3,-10.774369254226096,-16.00086210381204
s o s u,uni4-bi3,-10.774369254226096,-16.00086210381204
s o b i,uni4-bi3,-10.781397349585784,-14.97579167156388
s o b i,uni4-bi3,-10.781397349585784,-14.97579167156388
u o s o,uni4-bi3,-10.802518502790374,-15.201600800615642
u o s o,uni4-bi3,-10.802518502790374,-15.201600800615642
s o u o,uni4-bi3,-10.802518502790374,-18.41689163405813
s o u o,uni4-bi3,-10.802518502790374,-18.41689163405813
k i i i,uni4-bi3,-10.819582181753097,-18.016240451449995
k i i i,uni4-bi3,-10.819582181753097,-18.016240451449995
i i k i,uni4-bi3,-10.819582181753098,-17.415389994950402
i i k i,uni4-bi3,-10.819582181753098,-17.415389994950402
m o i i,uni4-bi3,-10.820391545733726,-17.519784821185176
m o i i,uni4-bi3,-10.820391545733726,-17.519784821185176
n i p a,uni4-bi3,-10.822402426951305,-15.319506466473443
n i p a,uni4-bi3,-10.822402426951305,-15.319506466473443
n a p i,uni4-bi3,-10.822402426951305,-17.04997758523033
n a p i,uni4-bi3,-10.822402426951305,-17.04997758523033
t e k i,uni4-bi3,-10.824793732036383,-14.942779693434952
t e k i,uni4-bi3,-10.824793732036383,-14.942779693434952
i u i e,uni4-bi3,-10.831817969879976,-15.051800048348756
i u i e,uni4-bi3,-10.831817969879976,-15.051800048348756
u i i e,uni4-bi3,-10.831817969879976,-15.796727971514532
u i i e,uni4-bi3,-10.831817969879976,-15.796727971514532
i i u e,uni4-bi3,-10.831817969879976,-16.117010738410304
i i u e,uni4-bi3,-10.831817969879976,-16.117010738410304
