word,bucket_q,uni_prob,bi_prob_smoothed
u i d1 e1,uni3-bi3,-15.198381515200726,-16.19410023912416
b1 a1 f a,uni3-bi3,-15.200319522204552,-14.790162767404766
f a b1 a1,uni3-bi3,-15.200319522204556,-14.962389853002453
s u p1 e1,uni3-bi3,-15.201733856256508,-14.569761647249152
b1 a1 f e,uni3-bi3,-15.205251113286035,-14.737555295021778
f e b1 a1,uni3-bi3,-15.205251113286035,-15.052824600913778
t͡ʃ1 a1 i a,uni3-bi3,-15.205728860068234,-15.367887105388512
i a t͡ʃ1 a1,uni3-bi3,-15.205728860068234,-16.248664548965362
m o x1 i1,uni3-bi3,-15.209506253205763,-14.831404446808593
t u n1 o1,uni3-bi3,-15.20974021762711,-16.35915729233949
d o k1 u1,uni3-bi3,-15.213878352258408,-14.735136046561443
k1 i1 g e,uni3-bi3,-15.214780453957207,-14.783043357040734
r1 i1 k e,uni3-bi3,-15.215228382296164,-14.882491855770215
k e r1 i1,uni3-bi3,-15.215228382296164,-16.047323714709535
m u t1 i1,uni3-bi3,-15.215485675973165,-15.910821734096
t u d1 i1,uni3-bi3,-15.216490645251,-15.54490369357719
g1 o1 k e,uni3-bi3,-15.216788829916757,-16.06275865894485
k1 e1 r a,uni3-bi3,-15.217567280605218,-15.421214741339066
r a k1 e1,uni3-bi3,-15.21756728060522,-15.496716297511211
f a k1 a1,uni3-bi3,-15.219037897458849,-15.318879843104224
r o b1 i1,uni3-bi3,-15.219950077096223,-14.627520895057652
f e k1 a1,uni3-bi3,-15.223969488540328,-15.194222449809129
s a ɲ1 a1,uni3-bi3,-15.224968034182464,-15.203438508031589
g a p1 a1,uni3-bi3,-15.225914807468772,-15.185434479963654
s1 o1 g o,uni3-bi3,-15.227196814254484,-14.732116620197186
g o s1 o1,uni3-bi3,-15.227196814254484,-15.80587674961271
m a b1 u1,uni3-bi3,-15.228455365675146,-16.145617368516096
l1 u1 k o,uni3-bi3,-15.230420192821828,-14.593770744048255
k o l1 u1,uni3-bi3,-15.230420192821828,-15.225753938152728
m e b1 u1,uni3-bi3,-15.233386956756627,-16.103503837290393
f o t1 e1,uni3-bi3,-15.234467681089638,-15.40800177892455
t1 e1 f o,uni3-bi3,-15.23446768108964,-15.88247133850843
k e f1 e1,uni3-bi3,-15.23518726327085,-16.10117143243311
f1 e1 k e,uni3-bi3,-15.23518726327085,-16.25636996788562
f a n1 o1,uni3-bi3,-15.238037277299153,-16.30296378350588
r o k1 i1,uni3-bi3,-15.238668452350517,-16.42145890613045
s1 a1 x i,uni3-bi3,-15.241710998308244,-16.234017643378923
x i s1 a1,uni3-bi3,-15.241710998308246,-15.057762225862996
x1 i1 p a,uni3-bi3,-15.24196281651098,-15.155186852538908
p a d1 u1,uni3-bi3,-15.24197462156236,-15.736866036123596
p1 i1 b i,uni3-bi3,-15.242932805090993,-15.170266758454222
b i p1 i1,uni3-bi3,-15.242932805090993,-16.218122816277834
f e n1 o1,uni3-bi3,-15.242968868380633,-15.459013929546511
f a d1 i1,uni3-bi3,-15.24478770492304,-15.20764754071551
k a m1 u1,uni3-bi3,-15.246001178747017,-15.081530270527033
l o r1 a1,uni3-bi3,-15.246749478596126,-15.600574815715518
x1 i1 p e,uni3-bi3,-15.246894407592464,-15.212402809060062
p e d1 u1,uni3-bi3,-15.246906212643845,-16.16361411428062
m a k1 u1,uni3-bi3,-15.247173740929435,-15.992572890615495
f e d1 i1,uni3-bi3,-15.249719296004525,-15.524572189968389
m1 u1 k e,uni3-bi3,-15.250932769828498,-16.40885202576391
x1 a1 d i,uni3-bi3,-15.251223555175944,-15.23898839344529
m e k1 u1,uni3-bi3,-15.25210533201092,-15.735367218183374
g i s1 e1,uni3-bi3,-15.2534827118996,-15.822834066138991
r o p1 a1,uni3-bi3,-15.254734396943562,-15.401056280217109
b a x1 i1,uni3-bi3,-15.256532774215472,-14.81568902108566
b a d1 u1,uni3-bi3,-15.256544579266851,-16.134402083323963
d u l1 a1,uni3-bi3,-15.261654703789578,-14.980610282841171
p o g1 e1,uni3-bi3,-15.264930438979048,-15.973367484998764
t u s1 o1,uni3-bi3,-15.271494279302052,-14.890290359775596
m1 e1 b i,uni3-bi3,-15.273936556404877,-15.616804192360975
p1 o1 ɾ i,uni3-bi3,-15.27588358740362,-15.18807100136609
g o m1 a1,uni3-bi3,-15.278019730527957,-15.536027417396632
t1 o1 g e,uni3-bi3,-15.278937030584094,-15.76113002279376
g e t1 o1,uni3-bi3,-15.278937030584094,-15.876189402252333
g1 e1 b o,uni3-bi3,-15.279500396683542,-14.973188723823576
b o g1 e1,uni3-bi3,-15.279500396683542,-16.384319305292713
m o r1 a1,uni3-bi3,-15.279640221049334,-14.653212621124348
f i n1 i1,uni3-bi3,-15.285424346689569,-15.675961639353153
k o b1 u1,uni3-bi3,-15.28937989893236,-14.88483827125268
l i l1 o1,uni3-bi3,-15.290570590149356,-14.912878086219273
x a l1 a1,uni3-bi3,-15.292971349402606,-15.385970636576683
d a p1 u1,uni3-bi3,-15.293349786987946,-16.20176820037941
u1 a1 x a,uni3-bi3,-15.293845857547534,-15.23828756392296
f1 o1 i a,uni3-bi3,-15.296241580949491,-14.966462778613405
i a f1 o1,uni3-bi3,-15.296241580949491,-15.441525155888968
x e l1 a1,uni3-bi3,-15.297902940484086,-15.471384653457855
p1 o1 t i,uni3-bi3,-15.2987235126583,-16.076717847738237
u1 a1 x e,uni3-bi3,-15.298777448629018,-15.022055578734449
s1 o1 f a,uni3-bi3,-15.299791338974092,-16.170104892152295
f1 o1 i e,uni3-bi3,-15.301173172030976,-16.244998330145293
l u d1 a1,uni3-bi3,-15.302081748699926,-15.660423806367598
s1 o1 f e,uni3-bi3,-15.304722930055576,-16.11749741976931
i1 a1 t͡ʃ o,uni3-bi3,-15.305185099496557,-16.139566390802706
l1 e1 g e,uni3-bi3,-15.309674654075444,-15.337168454848593
l a r1 i1,uni3-bi3,-15.310154968732618,-16.19371966402177
u1 e1 g e,uni3-bi3,-15.310549162220376,-15.43371651611368
t͡ʃ a ɾ1 i1,uni3-bi3,-15.310776722290967,-15.82975138261271
p u n1 e1,uni3-bi3,-15.311951833838368,-14.911766136446928
t a x1 o1,uni3-bi3,-15.312323481782778,-14.763773454971824
l e r1 i1,uni3-bi3,-15.315086559814102,-16.11924185469068
i o x1 o1,uni3-bi3,-15.315315523477803,-15.222711933634324
x1 o1 i o,uni3-bi3,-15.315315523477803,-16.12965973831588
r a p1 i1,uni3-bi3,-15.318139887080054,-15.667195210122667
d u b1 a1,uni3-bi3,-15.32061440990011,-14.938791132060429
i u t1 o1,uni3-bi3,-15.321294946245205,-15.926429308857765
u i t1 o1,uni3-bi3,-15.321294946245205,-16.16901774333254
t u m1 a1,uni3-bi3,-15.322317195575526,-15.732256148539792
p1 i1 r e,uni3-bi3,-15.323071478161536,-15.89916560201628
r e p1 i1,uni3-bi3,-15.323071478161538,-14.666234882698202
g o l1 i1,uni3-bi3,-15.325844234739256,-16.28768329694784
b u n1 e1,uni3-bi3,-15.32652179154286,-15.519814942023318
u1 i1 g o,uni3-bi3,-15.32671874288419,-15.98462693433239
t͡ʃ1 e1 s o,uni3-bi3,-15.327931855341731,-15.292244509805808
d o f1 e1,uni3-bi3,-15.32970920348948,-14.566920241611042
l a f1 e1,uni3-bi3,-15.330113849707304,-16.37296864828662
l1 u1 l o,uni3-bi3,-15.330278370339766,-14.634895998903271
b e r1 a1,uni3-bi3,-15.331598333140526,-14.646538116166282
l1 e1 r o,uni3-bi3,-15.333562652468752,-15.151648095724616
t o r1 e1,uni3-bi3,-15.33373065663026,-14.952930359334918
u1 e1 r o,uni3-bi3,-15.334437160613684,-15.248196156989708
m u d1 a1,uni3-bi3,-15.334972491153136,-14.772449906937682
f o l1 a1,uni3-bi3,-15.335033269322375,-15.168908215560736
l1 a1 f o,uni3-bi3,-15.335033269322375,-15.267684302560044
l e f1 e1,uni3-bi3,-15.335045440788786,-16.17308957241426
d i g1 e1,uni3-bi3,-15.337596667780502,-14.975682992618882
d u k1 a1,uni3-bi3,-15.3393327851544,-15.988235643054852
u a m1 o1,uni3-bi3,-15.341327658016624,-16.413968407560976
g a m1 i1,uni3-bi3,-15.341425220664444,-14.988536337764714
m a r1 i1,uni3-bi3,-15.343045711185823,-15.428496331694674
p i s1 u1,uni3-bi3,-15.344365325003828,-16.31709151991242
g o d1 e1,uni3-bi3,-15.344765461686489,-15.5151751724306
k i x1 a1,uni3-bi3,-15.345443477104189,-15.183315178348284
d o m1 u1,uni3-bi3,-15.345454710047129,-15.568483591908542
s1 i1 f i,uni3-bi3,-15.347178408364506,-16.157762130005125
m e r1 i1,uni3-bi3,-15.347977302267306,-15.086572195967246
g1 u1 i e,uni3-bi3,-15.348768416512408,-15.099109099151162
f a m1 a1,uni3-bi3,-15.350614255247564,-14.78617340525716
m1 a1 f a,uni3-bi3,-15.350614255247564,-14.920369900350453
x a b1 a1,uni3-bi3,-15.351931055513138,-15.303812829541314
i u l1 e1,uni3-bi3,-15.352032569736554,-16.05206739507206
f1 a1 p o,uni3-bi3,-15.353156837074533,-15.241849185588883
l u t1 e1,uni3-bi3,-15.355167215003014,-15.80411797146361
m1 a1 f e,uni3-bi3,-15.355545846329049,-14.867762427967463
f e m1 a1,uni3-bi3,-15.355545846329049,-15.327019471560934
x e b1 a1,uni3-bi3,-15.356862646594616,-15.230623064647116
d u n1 o1,uni3-bi3,-15.358332164994705,-16.03555032023881
m i t1 u1,uni3-bi3,-15.35871738694674,-16.2117201734154
b i s1 u1,uni3-bi3,-15.35893528270832,-15.861759617616574
t i x1 i1,uni3-bi3,-15.359710551173194,-15.558623038084598
m a f1 e1,uni3-bi3,-15.363004592160507,-15.607745315959525
b u ɾ1 o1,uni3-bi3,-15.363990236669908,-14.737405665131476
d u d1 i1,uni3-bi3,-15.365082592618595,-15.221296721476511
m e f1 e1,uni3-bi3,-15.36793618324199,-15.140419913690822
k1 o1 l i,uni3-bi3,-15.368248671514175,-16.24994716427366
g e b1 e1,uni3-bi3,-15.368634360185975,-16.060603623110328
t u l1 i1,uni3-bi3,-15.370141699786828,-16.19622995563922
r o m1 i1,uni3-bi3,-15.370244810139235,-15.1638068424946
x a k1 a1,uni3-bi3,-15.370649430767427,-15.660302819643087
x e k1 a1,uni3-bi3,-15.375581021848909,-15.372020913542466
g1 a1 b i,uni3-bi3,-15.375614259070048,-15.08850203011654
r e n1 u1,uni3-bi3,-15.377319894103923,-16.147666234648643
n1 u1 r e,uni3-bi3,-15.377319894103923,-16.271646813178187
m a m1 u1,uni3-bi3,-15.378750098718156,-16.22981904455212
x1 u1 s o,uni3-bi3,-15.379666708099862,-15.07214491300118
g a k1 e1,uni3-bi3,-15.382421144358783,-15.765586557257269
m o f1 i1,uni3-bi3,-15.384105763905808,-15.720600552847326
g o b1 i1,uni3-bi3,-15.384803940849787,-15.73892718299713
x o t1 e1,uni3-bi3,-15.38607921439822,-16.256930589104726
k1 e1 g e,uni3-bi3,-15.387352735440263,-15.262400023531642
n i x1 e1,uni3-bi3,-15.387482069128724,-16.187687452241697
k a p1 u1,uni3-bi3,-15.387569708916184,-15.416451084555106
k e r1 e1,uni3-bi3,-15.387800663779222,-14.790648232487186
r1 e1 k e,uni3-bi3,-15.387800663779222,-15.800088011878737
n1 o1 x a,uni3-bi3,-15.389648810607731,-15.555373935087433
m i g1 i1,uni3-bi3,-15.391993228196828,-16.17802095224123
p1 u1 k e,uni3-bi3,-15.39250129999767,-15.70531447394362
f o b1 a1,uni3-bi3,-15.393992975432909,-15.32100915681688
n1 o1 x e,uni3-bi3,-15.394580401689216,-15.339141949898918
x e n1 o1,uni3-bi3,-15.394580401689216,-15.636812393279852
p a l1 u1,uni3-bi3,-15.395625676098188,-16.031177153948455
x a d1 i1,uni3-bi3,-15.396399238231623,-15.549070517254371
t a t͡ʃ1 a1,uni3-bi3,-15.396410271601564,-15.95635008929739
l1 i1 f a,uni3-bi3,-15.398438759458866,-15.157019629157784
f a l1 i1,uni3-bi3,-15.39843875945887,-15.93656036073519
t͡ʃ1 a1 i o,uni3-bi3,-15.39940231329659,-15.176818199068151
l1 u1 p e,uni3-bi3,-15.400557267179671,-14.677233157201885
p e l1 u1,uni3-bi3,-15.400557267179671,-16.390039112539295
p i p1 e1,uni3-bi3,-15.400935128869556,-15.440016154558116
k1 o1 m i,uni3-bi3,-15.401139413967384,-16.33627818896576
x e d1 i1,uni3-bi3,-15.401330829313109,-15.702370653701728
l1 i1 f e,uni3-bi3,-15.40337035054035,-15.104412156774798
f e l1 i1,uni3-bi3,-15.40337035054035,-16.185598890421886
r1 a1 ɾ i,uni3-bi3,-15.407004593762084,-15.63518587491965
i u b1 e1,uni3-bi3,-15.410992275847086,-15.70870621170027
k1 e1 r o,uni3-bi3,-15.411240733833573,-15.076879664407668
r o k1 e1,uni3-bi3,-15.411240733833576,-15.34475567057668
f o k1 a1,uni3-bi3,-15.4127113506872,-15.245870083143489
x1 e1 p a,uni3-bi3,-15.41453509799404,-15.760104122915136
b i p1 e1,uni3-bi3,-15.415505086574049,-14.984684252262271
p1 e1 b i,uni3-bi3,-15.415505086574049,-15.942720366865297
p a f1 i1,uni3-bi3,-15.416562327211023,-15.256055785536478
d1 e1 f a,uni3-bi3,-15.417359986406098,-16.132800288964184
x1 e1 p e,uni3-bi3,-15.419466689075522,-15.817320079436293
d u s1 o1,uni3-bi3,-15.420086226669648,-14.566683387674916
p e f1 i1,uni3-bi3,-15.421493918292509,-15.031102091308949
b u i1 o1,uni3-bi3,-15.421804104011985,-14.800859980927878
m o b1 u1,uni3-bi3,-15.422128818903502,-16.135564800137335
d1 e1 f e,uni3-bi3,-15.42229157748758,-16.0801928165812
s i t͡ʃ1 a1,uni3-bi3,-15.42404571772824,-16.28965965009885
f1 a1 d i,uni3-bi3,-15.425823065875983,-15.363184863101228
d i f1 a1,uni3-bi3,-15.425823065875989,-15.945109556530513
s u k1 o1,uni3-bi3,-15.428068157887909,-15.24747288707791
t u b1 i1,uni3-bi3,-15.42910140589736,-15.453553749651622
r i l1 a1,uni3-bi3,-15.42967651485526,-15.3499437175784
b a f1 i1,uni3-bi3,-15.431132284915517,-15.653591832736844
f o n1 o1,uni3-bi3,-15.431710730527504,-15.327775135863668
k i g1 e1,uni3-bi3,-15.431816589708744,-15.926470374621642
s1 u1 r a,uni3-bi3,-15.434142364697385,-15.58546403049701
r a s1 u1,uni3-bi3,-15.434142364697385,-16.28878917305376
p o x1 i1,uni3-bi3,-15.435636269739335,-15.090612204842362
x1 i1 p o,uni3-bi3,-15.435636269739335,-15.469953158181086
d1 u1 p o,uni3-bi3,-15.435648074790716,-14.72328999587325
b e f1 i1,uni3-bi3,-15.436063875997,-15.73162562498866
f o d1 i1,uni3-bi3,-15.438461158151398,-16.391024688241192
r e s1 u1,uni3-bi3,-15.439073955778866,-14.759003738797592
k o m1 u1,uni3-bi3,-15.439674631975372,-15.13351227492402
m o k1 u1,uni3-bi3,-15.440847194157794,-15.550891258461576
g i d1 a1,uni3-bi3,-15.440879324072998,-16.231747824059884
p u t1 i1,uni3-bi3,-15.441615692506735,-14.993924837639806
l i x1 a1,uni3-bi3,-15.44530165462212,-15.535526140106954
b o x1 i1,uni3-bi3,-15.450206227443829,-15.501564025136313
g1 a1 r a,uni3-bi3,-15.45082134105911,-14.674593585947962
x a s1 o1,uni3-bi3,-15.451402872282676,-14.72146067085454
i e r1 o1,uni3-bi3,-15.453786572539348,-15.2673683596648
r1 o1 i e,uni3-bi3,-15.453786572539348,-15.928716877076964
p a b1 u1,uni3-bi3,-15.45458538220872,-15.456002738756895
l u l1 a1,uni3-bi3,-15.455732803235756,-15.89485626449784
b u t1 i1,uni3-bi3,-15.456185650211228,-15.6019736432162
f a b1 i1,uni3-bi3,-15.4573984655694,-15.153545498492967
p e b1 u1,uni3-bi3,-15.459516973290205,-15.656260915572364
f e b1 i1,uni3-bi3,-15.46233005665088,-15.243980246404297
t u p1 a1,uni3-bi3,-15.463885725744696,-15.520406521936804
g o t1 o1,uni3-bi3,-15.467678892730966,-15.331506336479066
b a b1 u1,uni3-bi3,-15.469155339913211,-15.853538785957262
d u m1 a1,uni3-bi3,-15.470909142943118,-15.408649176439114
p a k1 u1,uni3-bi3,-15.473303757463013,-15.3029582608563
b e b1 u1,uni3-bi3,-15.474086930994694,-16.35678444925208
k1 i1 f a,uni3-bi3,-15.476116840823687,-14.998583702742089
m i x1 a1,uni3-bi3,-15.478192397075327,-14.895479759627063
p e k1 u1,uni3-bi3,-15.478235348544494,-15.288124296465345
k1 i1 f e,uni3-bi3,-15.481048431905172,-14.9459762303591
t1 a1 x i,uni3-bi3,-15.482193076784723,-15.701139543694609
l a r1 e1,uni3-bi3,-15.482727250215676,-14.937044181799422
g a p1 i1,uni3-bi3,-15.482993750833618,-15.936065469868725
r u ɾ1 i1,uni3-bi3,-15.486584388049389,-15.52096874740792
x o l1 a1,uni3-bi3,-15.48664480263096,-16.017837025740917
t a f1 o1,uni3-bi3,-15.486922992482825,-15.149210696220996
d o p1 u1,uni3-bi3,-15.4870232402163,-15.943755701460184
u1 a1 x o,uni3-bi3,-15.487519310775893,-15.480409187606671
l e r1 e1,uni3-bi3,-15.487658841297158,-14.862566372468333
b a k1 u1,uni3-bi3,-15.487873715167504,-15.700494308056664
t͡ʃ e ɾ1 e1,uni3-bi3,-15.488280594855508,-15.60036302928136
m u l1 a1,uni3-bi3,-15.48862354568896,-15.006882365067924
r i b1 a1,uni3-bi3,-15.488636220965793,-14.91608247902163
f1 o1 i o,uni3-bi3,-15.489915034177848,-14.775393872293046
i o f1 o1,uni3-bi3,-15.489915034177848,-15.659442469271047
p1 a1 f a,uni3-bi3,-15.492182785416734,-14.817995389738476
f a p1 a1,uni3-bi3,-15.492182785416738,-15.722257260493548
b e k1 u1,uni3-bi3,-15.492805306248986,-15.988647830145055
f o s1 o1,uni3-bi3,-15.493464792202449,-15.579114368922976
s1 o1 f o,uni3-bi3,-15.493464792202449,-15.904720682194691
g i t1 e1,uni3-bi3,-15.493964790376085,-15.882430151668732
p1 a1 f e,uni3-bi3,-15.497114376498216,-14.765387917355488
f e p1 a1,uni3-bi3,-15.497114376498216,-16.255711207415544
g o l1 e1,uni3-bi3,-15.498416516222315,-15.12731256629532
s1 i1 x i,uni3-bi3,-15.498789941673088,-15.947330029484243
x i s1 i1,uni3-bi3,-15.498789941673092,-14.688219673987312
n e r1 o1,uni3-bi3,-15.499667220545147,-15.872887296730628
x a m1 a1,uni3-bi3,-15.502225788556146,-15.12759638179602
l o r1 i1,uni3-bi3,-15.503828421960971,-16.293889507478166
s u x1 a1,uni3-bi3,-15.50512114099585,-15.427575200256404
l o g1 o1,uni3-bi3,-15.505388869581562,-15.567823508623952
p o r1 a1,uni3-bi3,-15.505770237582905,-14.91242037915812
t o x1 o1,uni3-bi3,-15.505996935011137,-15.151818883959368
x e m1 a1,uni3-bi3,-15.50715737963763,-15.504817935294271
d i x1 i1,uni3-bi3,-15.50830249854079,-14.662795876862257
x1 i1 d i,uni3-bi3,-15.50830249854079,-16.030261428948478
d i d1 u1,uni3-bi3,-15.508314303592169,-15.895946640508058
x1 e1 ɾ i,uni3-bi3,-15.509442907401574,-15.846212616587962
r o p1 i1,uni3-bi3,-15.511813340308407,-16.151687270122178
t u t1 o1,uni3-bi3,-15.511976357778536,-14.910221138772403
t͡ʃ1 i1 n e,uni3-bi3,-15.513620042520364,-15.0050048572204
s i f1 o1,uni3-bi3,-15.514558438609496,-14.78126990136889
f1 o1 s i,uni3-bi3,-15.514558438609498,-16.31365787885769
l u b1 a1,uni3-bi3,-15.514692509346286,-15.853037113717097
n1 a1 t͡ʃ a,uni3-bi3,-15.515708523388367,-15.61575395621066
d u l1 i1,uni3-bi3,-15.518733647154423,-15.87262298353854
g e m1 e1,uni3-bi3,-15.518929093228984,-15.993600297076895
b o r1 a1,uni3-bi3,-15.5203401952874,-15.32337219945207
l o f1 e1,uni3-bi3,-15.523787302935656,-16.33003764810234
r i n1 o1,uni3-bi3,-15.526353976060388,-15.18269941358616
r i d1 i1,uni3-bi3,-15.533104403684275,-14.850336197228089
f1 i1 t i,uni3-bi3,-15.53431006187324,-15.66433218807559
t i f1 i1,uni3-bi3,-15.53431006187324,-16.245208032992828
g o m1 i1,uni3-bi3,-15.5350986738928,-16.27521313043408
m o r1 i1,uni3-bi3,-15.53671916441418,-15.346527312886996
m o g1 o1,uni3-bi3,-15.538279612034769,-14.620461314032784
t e g1 u1,uni3-bi3,-15.539449828045736,-15.50388022009989
t1 o1 f a,uni3-bi3,-15.540273417450576,-15.635424853121243
t͡ʃ a i1 e1,uni3-bi3,-15.5411628711161,-15.894280959920383
k i p1 o1,uni3-bi3,-15.541535381954134,-15.245312533807958
t u l1 e1,uni3-bi3,-15.542713981269884,-15.035859224986702
m1 a1 f o,uni3-bi3,-15.54428770847592,-14.654985690392849
f o m1 a1,uni3-bi3,-15.54428770847592,-15.309265036706895
d a t͡ʃ1 a1,uni3-bi3,-15.54500221896916,-15.394708488249776
t1 o1 f e,uni3-bi3,-15.545205008532058,-15.582817380738256
x o b1 a1,uni3-bi3,-15.54560450874149,-16.169937966997058
i1 e1 t͡ʃ e,uni3-bi3,-15.546094462197583,-14.702619471539505
m u b1 a1,uni3-bi3,-15.547583251799493,-14.96506321428718
b1 u1 ɾ i,uni3-bi3,-15.549493191616254,-15.968120227608496
x a l1 i1,uni3-bi3,-15.550050292767452,-16.27798333727405
x e l1 i1,uni3-bi3,-15.554981883848932,-16.363397354155225
x1 o1 k a,uni3-bi3,-15.555135351078617,-14.691895533093032
k u ɾ1 u1,uni3-bi3,-15.556014209885518,-16.374225912927187
m o f1 e1,uni3-bi3,-15.556678045388864,-15.382675453511172
g o b1 e1,uni3-bi3,-15.557376222332849,-14.977871474960414
l u d1 i1,uni3-bi3,-15.559160692064772,-16.13554270313318
i u m1 e1,uni3-bi3,-15.561287008890096,-15.837366059398365
s i g1 u1,uni3-bi3,-15.562153683090926,-16.359428720220212
x o k1 a1,uni3-bi3,-15.564322883995782,-16.094798893323667
m i g1 e1,uni3-bi3,-15.564565509679886,-15.638634955900423
m u k1 a1,uni3-bi3,-15.566301627053782,-16.014507725281604
k1 u1 ɾ i,uni3-bi3,-15.568211566870543,-14.874835548763972
r1 i1 p a,uni3-bi3,-15.569175727719395,-14.7158549837974
p a r1 i1,uni3-bi3,-15.569175727719395,-14.738881701935476
g1 o1 p a,uni3-bi3,-15.570736175339986,-15.167244482798324
f a l1 e1,uni3-bi3,-15.571011040941926,-14.77618963008267
m o m1 u1,uni3-bi3,-15.572423551946514,-16.384238803808675
x e d1 e1,uni3-bi3,-15.573903110796165,-14.5997587572014
p e r1 i1,uni3-bi3,-15.57410731880088,-14.639329274249215
r1 i1 p e,uni3-bi3,-15.57410731880088,-14.773070940318556
g1 o1 p e,uni3-bi3,-15.57566776642147,-15.22446043931948
f e l1 e1,uni3-bi3,-15.575942632023407,-15.025228159769366
t͡ʃ a s1 a1,uni3-bi3,-15.577462585063312,-15.309975324027372
d u b1 i1,uni3-bi3,-15.577693353264957,-15.129946777550945
k o p1 u1,uni3-bi3,-15.581243162144542,-15.508784384475655
t͡ʃ e s1 a1,uni3-bi3,-15.582394176144795,-16.28914280063972
x o n1 o1,uni3-bi3,-15.583322263836086,-16.176703946043844
n1 o1 x o,uni3-bi3,-15.583322263836088,-15.797495558771145
p i t1 u1,uni3-bi3,-15.58484740348031,-16.084876957203992
m u n1 o1,uni3-bi3,-15.585301006894086,-16.06182240246556
b e r1 i1,uni3-bi3,-15.588677276505372,-15.339852807928931
p a f1 e1,uni3-bi3,-15.58913460869408,-14.918130686200326
f1 e1 p a,uni3-bi3,-15.58913460869408,-15.860986126388338
l1 u1 p o,uni3-bi3,-15.589299129326545,-14.934783506322908
g1 o1 b e,uni3-bi3,-15.59023772412596,-14.729380899113384
k1 u1 t i,uni3-bi3,-15.591051492125224,-15.685121773645566
t i k1 u1,uni3-bi3,-15.591051492125224,-15.716684872248418
m u d1 i1,uni3-bi3,-15.59205143451798,-15.247568803703263
l1 i1 f o,uni3-bi3,-15.592112212687224,-14.89163541920018
f o l1 i1,uni3-bi3,-15.592112212687224,-16.060920916258105
p e f1 e1,uni3-bi3,-15.594066199775565,-14.693176991972797
f1 e1 p e,uni3-bi3,-15.594066199775565,-15.918202082909492
b i t1 u1,uni3-bi3,-15.599417361184802,-15.629545054908146
t u b1 e1,uni3-bi3,-15.601673687380416,-14.69249804161491
k i x1 i1,uni3-bi3,-15.602522420469032,-15.613583258865017
b a f1 e1,uni3-bi3,-15.603704566398571,-15.315666733400692
s1 u1 g e,uni3-bi3,-15.60392781953243,-16.36380350219865
p a m1 u1,uni3-bi3,-15.604880115251731,-15.540204414792925
f a m1 i1,uni3-bi3,-15.60769319861241,-15.525359118294606
x1 e1 p o,uni3-bi3,-15.608208551222392,-16.07487042855732
b e f1 e1,uni3-bi3,-15.608636157480056,-15.393700525652504
x a b1 i1,uni3-bi3,-15.609009998877983,-15.494968475031827
x i n1 e1,uni3-bi3,-15.609608161481203,-15.36091175155745
