Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
2,1701313560828,30/11/2023 03:06:00,1701313560724,-5,29/11/2023 22:06:00,121155,36,task-gbnv,,33317241,BLIND,9864269,,complete,,6567fb036e509de196741d20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x688,,,,Audio Check,8,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11309.200000000186,,,,,0,1,0,,,,,,Instructions,
3,1701313573590,30/11/2023 03:06:13,1701313573517,-5,29/11/2023 22:06:13,121155,36,task-gbnv,,33317241,BLIND,9864269,,complete,,6567fb036e509de196741d20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x688,,,,Audio Check,8,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,12788.40000000014,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701313574675,30/11/2023 03:06:14,1701313574575,-5,29/11/2023 22:06:14,121155,36,task-gbnv,,33317241,BLIND,9864269,,complete,,6567fb036e509de196741d20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x688,,,,Audio Check,8,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,13846.300000000047,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1701313575980,30/11/2023 03:06:15,1701313575893,-5,29/11/2023 22:06:15,121155,36,task-gbnv,,33317241,BLIND,9864269,,complete,,6567fb036e509de196741d20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x688,,,,Audio Check,8,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,15164.200000000186,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1701313577954,30/11/2023 03:06:17,1701313577876,-5,29/11/2023 22:06:17,121155,36,task-gbnv,,33317241,BLIND,9864269,,complete,,6567fb036e509de196741d20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x688,,,,Audio Check,8,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1978.2000000001863,,,,,0,1,0,,,,,,Audio Check,cura
7,1701313578095,30/11/2023 03:06:18,1701313577881,-5,29/11/2023 22:06:17,121155,36,task-gbnv,,33317241,BLIND,9864269,,complete,,6567fb036e509de196741d20,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x688,,,,Audio Check,8,SoundCheckPassed,7,test passed,,,,,,,8,,yes,Spreadsheet1,,,END TASK,,,,,28494,,,,,0,1,0,,,,,,,
1,1701650831972,04/12/2023 00:47:11,1701650832996,-7,03/12/2023 17:47:12,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701650860586,04/12/2023 00:47:40,1701650861642,-7,03/12/2023 17:47:41,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,28590.099999904633,,,,,0,1,0,,,,,,Instructions,
3,1701650863270,04/12/2023 00:47:43,1701650864354,-7,03/12/2023 17:47:44,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2701.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701650866638,04/12/2023 00:47:46,1701650867736,-7,03/12/2023 17:47:47,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6083.900000095367,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1701650868917,04/12/2023 00:47:48,1701650870019,-7,03/12/2023 17:47:50,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,8366.5,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1701650872618,04/12/2023 00:47:52,1701650873703,-7,03/12/2023 17:47:53,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3677.4000000953674,,,,,0,1,0,,,,,,Audio Check,cura
7,1701650872801,04/12/2023 00:47:52,1701650873707,-7,03/12/2023 17:47:53,121155,36,task-gbnv,,33392403,BLIND,9884193,,complete,,656d2119a493120fccf075e6,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,8,SoundCheckPassed,5,test passed,,,,,1,,,,yes,Spreadsheet1,,,END TASK,,,,,40711,,,,,0,1,0,,,,,,,
1,1701667762361,04/12/2023 05:29:22,1701667762189,-6,03/12/2023 23:29:22,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701667764930,04/12/2023 05:29:24,1701667764837,-6,03/12/2023 23:29:24,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2609.0000000000036,,,,,0,1,0,,,,,,Instructions,
3,1701667767408,04/12/2023 05:29:27,1701667767330,-6,03/12/2023 23:29:27,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2478.0000000000036,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701667773222,04/12/2023 05:29:33,1701667773153,-6,03/12/2023 23:29:33,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1701667774364,04/12/2023 05:29:34,1701667774271,-6,03/12/2023 23:29:34,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1089,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
6,1701667790332,04/12/2023 05:29:50,1701667790227,-6,03/12/2023 23:29:50,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,17045,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
7,1701667794016,04/12/2023 05:29:54,1701667793942,-6,03/12/2023 23:29:53,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,20760,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
8,1701667795961,04/12/2023 05:29:55,1701667795879,-6,03/12/2023 23:29:55,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,22696,,,cura,1,1,0,0,,,,,,Audio Check,cura
9,1701667799338,04/12/2023 05:29:59,1701667799263,-6,03/12/2023 23:29:59,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,3376,,,,,0,1,0,,,,,,Audio Check,cura
10,1701667799508,04/12/2023 05:29:59,1701667799268,-6,03/12/2023 23:29:59,121155,36,task-gbnv,,33393740,BLIND,9884526,,complete,,656d634882b6039c507c2234,mobile,Apple iPhone,iOS 17.1.2,Mobile Safari 17.1.2,393x852,734x310,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,8,,,,,,yes,Spreadsheet1,,,END TASK,,,,,26115,,,,,0,1,0,,,,,,,
1,1701738584141,05/12/2023 01:09:44,1701738584022,-5,04/12/2023 20:09:44,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701738612143,05/12/2023 01:10:12,1701738612087,-5,04/12/2023 20:10:12,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,28031.5,,,,,0,1,0,,,,,,Instructions,
3,1701738614460,05/12/2023 01:10:14,1701738614402,-5,04/12/2023 20:10:14,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2307,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701738620602,05/12/2023 01:10:20,1701738620542,-5,04/12/2023 20:10:20,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,8447,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1701738622814,05/12/2023 01:10:22,1701738622744,-5,04/12/2023 20:10:22,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,10648.100000000093,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1701738624646,05/12/2023 01:10:24,1701738624569,-5,04/12/2023 20:10:24,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,12472.700000000186,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1701738627045,05/12/2023 01:10:27,1701738626992,-5,04/12/2023 20:10:26,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2417.2000000001863,,,,,0,1,0,,,,,,Audio Check,cura
8,1701738627150,05/12/2023 01:10:27,1701738626996,-5,04/12/2023 20:10:26,121155,36,task-gbnv,,33422498,BLIND,9892995,,complete,,656e78032d5df0b85f512470,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 115.0.0.0,1280x800,1257x601,,,,Audio Check,8,SoundCheckPassed,8,test passed,,,,,,,,2,yes,Spreadsheet1,,,END TASK,,,,,42974,,,,,0,1,0,,,,,,,
1,1701742580835,05/12/2023 02:16:20,1701742580706,-7,04/12/2023 19:16:20,121155,36,task-gbnv,,33422939,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Audio Check,8,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701742652940,05/12/2023 02:17:32,1701742652854,-7,04/12/2023 19:17:32,121155,36,task-gbnv,,33422939,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Audio Check,8,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,72033.29999999702,,,,,0,1,0,,,,,,Instructions,
3,1701742655259,05/12/2023 02:17:35,1701742655175,-7,04/12/2023 19:17:35,121155,36,task-gbnv,,33422939,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Audio Check,8,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2300.0999999940395,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701742657470,05/12/2023 02:17:37,1701742657402,-7,04/12/2023 19:17:37,121155,36,task-gbnv,,33422939,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Audio Check,8,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4524.89999999851,,,cura,1,1,0,0,,,,,,Audio Check,cura
5,1701742659836,05/12/2023 02:17:39,1701742659766,-7,04/12/2023 19:17:39,121155,36,task-gbnv,,33422939,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Audio Check,8,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2350.2999999970198,,,,,0,1,0,,,,,,Audio Check,cura
6,1701742659998,05/12/2023 02:17:39,1701742659771,-7,04/12/2023 19:17:39,121155,36,task-gbnv,,33422939,BLIND,9893114,,complete,,656e8722f4bc804e9c9ad8a9,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1739x979,1740x811,,,,Audio Check,8,SoundCheckPassed,2,test passed,,4,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,79065,,,,,0,1,0,,,,,,,
1,1701820469693,05/12/2023 23:54:29,1701820469454,-8,05/12/2023 15:54:29,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701820471388,05/12/2023 23:54:31,1701820471185,-8,05/12/2023 15:54:31,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1706.2000000011176,,,,,0,1,0,,,,,,Instructions,
3,1701820474480,05/12/2023 23:54:34,1701820474265,-8,05/12/2023 15:54:34,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3073.4000000003725,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701820477734,05/12/2023 23:54:37,1701820477544,-8,05/12/2023 15:54:37,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6352.5,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1701820481510,05/12/2023 23:54:41,1701820481320,-8,05/12/2023 15:54:41,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,10128.799999998882,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,cura
6,1701820482995,05/12/2023 23:54:42,1701820482810,-8,05/12/2023 15:54:42,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,11617.699999999255,,,cura,1,1,0,0,,,,,,Audio Check,cura
7,1701820484553,05/12/2023 23:54:44,1701820484368,-8,05/12/2023 15:54:44,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1553.699999999255,,,,,0,1,0,,,,,,Audio Check,cura
8,1701820484711,05/12/2023 23:54:44,1701820484370,-8,05/12/2023 15:54:44,121155,36,task-gbnv,,33461387,BLIND,9902196,,complete,,656fb7d7b8c816975e7ea697,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,8,SoundCheckPassed,4,test passed,,,,6,,,,,yes,Spreadsheet1,,,END TASK,,,,,14916,,,,,0,1,0,,,,,,,
1,1701840949844,06/12/2023 05:35:49,1701840949634,-6,05/12/2023 23:35:49,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701840951394,06/12/2023 05:35:51,1701840951244,-6,05/12/2023 23:35:51,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1583.7000000011176,,,,,0,1,0,,,,,,Instructions,
3,1701840953172,06/12/2023 05:35:53,1701840953006,-6,05/12/2023 23:35:53,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1754.800000000745,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
4,1701840954522,06/12/2023 05:35:54,1701840954378,-6,05/12/2023 23:35:54,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3127.0999999996275,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,cura
5,1701840955569,06/12/2023 05:35:55,1701840955413,-6,05/12/2023 23:35:55,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4161.0999999996275,,,cura,1,1,0,0,,,,,,Audio Check,cura
6,1701840957660,06/12/2023 05:35:57,1701840957507,-6,05/12/2023 23:35:57,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2089,,,,,0,1,0,,,,,,Audio Check,cura
7,1701840957802,06/12/2023 05:35:57,1701840957509,-6,05/12/2023 23:35:57,121155,36,task-gbnv,,33464041,BLIND,9902923,,complete,,657007ee8aae019b0f0a5228,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1200x636,,,,Audio Check,8,SoundCheckPassed,6,test passed,,,,,,7,,,yes,Spreadsheet1,,,END TASK,,,,,7875,,,,,0,1,0,,,,,,,
1,1701902596555,06/12/2023 22:43:16,1701902597313,-5,06/12/2023 17:43:17,121155,36,task-gbnv,,33503796,BLIND,9910806,,complete,,6570f8c7d5ed48e7addc9ab2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2560x1440,2505x1321,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701902597790,06/12/2023 22:43:17,1701902598597,-5,06/12/2023 17:43:18,121155,36,task-gbnv,,33503796,BLIND,9910806,,complete,,6570f8c7d5ed48e7addc9ab2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2560x1440,2505x1321,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,2,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1264.0999999046326,,,,,0,1,0,,,,,,Instructions,
3,1701902600048,06/12/2023 22:43:20,1701902600862,-5,06/12/2023 17:43:20,121155,36,task-gbnv,,33503796,BLIND,9910806,,complete,,6570f8c7d5ed48e7addc9ab2,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,2560x1440,2505x1321,,,,Audio Check,8,SoundCheckPassed,3,test passed,,,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2260.9000000953674,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,cura
