Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
11,1700070219833,15/11/2023 17:43:39,1700070219581,-5,15/11/2023 12:43:39,121155,36,task-tl3i,,32982199,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,7923.0999999940395,,,100,,0,1,0,,,,,,Task,chanu.mp3,chanú
12,1700070220138,15/11/2023 17:43:40,1700070219584,-5,15/11/2023 12:43:39,121155,36,task-tl3i,,32982199,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,7923.0999999940395,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
13,1700070220138,15/11/2023 17:43:40,1700070219587,-5,15/11/2023 12:43:39,121155,36,task-tl3i,,32982199,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Test Run Phonotactics,11,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,,,END TASK,,,,,27111,,,,,0,1,0,,,,,,,,
1,1700172302062,16/11/2023 22:05:02,1700172302292,-8,16/11/2023 14:05:02,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1700172327644,16/11/2023 22:05:27,1700172327913,-8,16/11/2023 14:05:27,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,25593,,,,,0,1,0,,,,,,Prompt,,
3,1700172327836,16/11/2023 22:05:27,1700172327920,-8,16/11/2023 14:05:27,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1700172327836,16/11/2023 22:05:27,1700172327930,-8,16/11/2023 14:05:27,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,11.399999998509884,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1700172332891,16/11/2023 22:05:32,1700172333184,-8,16/11/2023 14:05:33,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,5265.300000000745,,,90,,0,1,0,,,,,,Task,turo.mp3,turo
6,1700172333082,16/11/2023 22:05:33,1700172333185,-8,16/11/2023 14:05:33,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,5265.300000000745,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1700172333082,16/11/2023 22:05:33,1700172333195,-8,16/11/2023 14:05:33,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1700172333082,16/11/2023 22:05:33,1700172333198,-8,16/11/2023 14:05:33,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.699999999254942,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1700172336833,16/11/2023 22:05:36,1700172337117,-8,16/11/2023 14:05:37,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,3921.900000002235,,,8,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1700172337014,16/11/2023 22:05:37,1700172337118,-8,16/11/2023 14:05:37,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,3921.900000002235,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1700172337014,16/11/2023 22:05:37,1700172337119,-8,16/11/2023 14:05:37,121155,36,task-tl3i,,33019505,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Test Run Phonotactics,11,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,34827,,,,,0,1,0,,,,,,,,
1,1700180338561,17/11/2023 00:18:58,1700180338399,-5,16/11/2023 19:18:58,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1700180341724,17/11/2023 00:19:01,1700180341609,-5,16/11/2023 19:19:01,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3182,,,,,0,1,0,,,,,,Prompt,,
3,1700180341876,17/11/2023 00:19:01,1700180341622,-5,16/11/2023 19:19:01,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1700180341876,17/11/2023 00:19:01,1700180341638,-5,16/11/2023 19:19:01,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,18.100000008940697,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1700180360380,17/11/2023 00:19:20,1700180360266,-5,16/11/2023 19:19:20,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,18644.70000000298,,,93,,0,1,0,,,,,,Task,turo.mp3,turo
6,1700180360509,17/11/2023 00:19:20,1700180360267,-5,16/11/2023 19:19:20,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,18644.70000000298,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1700180360509,17/11/2023 00:19:20,1700180360277,-5,16/11/2023 19:19:20,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1700180360509,17/11/2023 00:19:20,1700180360280,-5,16/11/2023 19:19:20,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1700180371482,17/11/2023 00:19:31,1700180371361,-5,16/11/2023 19:19:31,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,11083.79999999702,,,39,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1700180371617,17/11/2023 00:19:31,1700180371363,-5,16/11/2023 19:19:31,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,11083.79999999702,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1700180371617,17/11/2023 00:19:31,1700180371365,-5,16/11/2023 19:19:31,121155,36,task-tl3i,,33020775,BLIND,9776688,,complete,,6556b0469e9f708e6d6b658d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1280x800,1280x679,,,,Test Run Phonotactics,11,SoundCheckPassed,3,test passed,,,6,,,,,,yes,Spreadsheet1,,,END TASK,,,,,32966,,,,,0,1,0,,,,,,,,
1,1700203417769,17/11/2023 06:43:37,1700203417396,-8,16/11/2023 22:43:37,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1700203420649,17/11/2023 06:43:40,1700203420339,-8,16/11/2023 22:43:40,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2911,,,,,0,1,0,,,,,,Prompt,,
3,1700203420835,17/11/2023 06:43:40,1700203420348,-8,16/11/2023 22:43:40,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1700203420835,17/11/2023 06:43:40,1700203420350,-8,16/11/2023 22:43:40,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1700203424884,17/11/2023 06:43:44,1700203424570,-8,16/11/2023 22:43:44,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4223,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,turo.mp3,turo
6,1700203425795,17/11/2023 06:43:45,1700203425488,-8,16/11/2023 22:43:45,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5140,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task,turo.mp3,turo
7,1700203426543,17/11/2023 06:43:46,1700203426237,-8,16/11/2023 22:43:46,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5890,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Task,turo.mp3,turo
8,1700203428783,17/11/2023 06:43:48,1700203428456,-8,16/11/2023 22:43:48,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,8108,,,99,,0,1,0,,,,,,Task,turo.mp3,turo
9,1700203429119,17/11/2023 06:43:49,1700203428458,-8,16/11/2023 22:43:48,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,8108,,,,,0,1,0,,,,,,Task,turo.mp3,turo
10,1700203429119,17/11/2023 06:43:49,1700203428463,-8,16/11/2023 22:43:48,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1700203429119,17/11/2023 06:43:49,1700203428464,-8,16/11/2023 22:43:48,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
12,1700203439167,17/11/2023 06:43:59,1700203438855,-8,16/11/2023 22:43:58,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,10392,,,49,,0,1,0,,,,,,Task,chanu.mp3,chanú
13,1700203439558,17/11/2023 06:43:59,1700203438856,-8,16/11/2023 22:43:58,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,10392,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
14,1700203439558,17/11/2023 06:43:59,1700203438858,-8,16/11/2023 22:43:58,121155,36,task-tl3i,,33023075,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Test Run Phonotactics,11,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,,,END TASK,,,,,21462,,,,,0,1,0,,,,,,,,
1,1700417886636,19/11/2023 18:18:06,1700417886967,-5,19/11/2023 13:18:06,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1700417920005,19/11/2023 18:18:40,1700417920371,-5,19/11/2023 13:18:40,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,33387.39999997616,,,,,0,1,0,,,,,,Prompt,,
3,1700417920140,19/11/2023 18:18:40,1700417920377,-5,19/11/2023 13:18:40,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1700417920140,19/11/2023 18:18:40,1700417920387,-5,19/11/2023 13:18:40,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,11,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
5,1700417928824,19/11/2023 18:18:48,1700417929204,-5,19/11/2023 13:18:49,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,8828.299999952316,,,96,,0,1,0,,,,,,Task,turo.mp3,turo
6,1700417928947,19/11/2023 18:18:48,1700417929205,-5,19/11/2023 13:18:49,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,8828.299999952316,,,,,0,1,0,,,,,,Task,turo.mp3,turo
7,1700417928947,19/11/2023 18:18:48,1700417929210,-5,19/11/2023 13:18:49,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,chanu.mp3,chanú
8,1700417928947,19/11/2023 18:18:48,1700417929211,-5,19/11/2023 13:18:49,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1.4000000357627869,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,chanu.mp3,chanú
9,1700417939371,19/11/2023 18:18:59,1700417939742,-5,19/11/2023 13:18:59,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,10532.100000023842,,,53,,0,1,0,,,,,,Task,chanu.mp3,chanú
10,1700417939474,19/11/2023 18:18:59,1700417939742,-5,19/11/2023 13:18:59,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,10532.100000023842,,,,,0,1,0,,,,,,Task,chanu.mp3,chanú
11,1700417939474,19/11/2023 18:18:59,1700417939745,-5,19/11/2023 13:18:59,121155,36,task-tl3i,,33059963,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Test Run Phonotactics,11,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,,,END TASK,,,,,52778,,,,,0,1,0,,,,,,,,
1,1700495734582,20/11/2023 15:55:34,1700495734147,-5,20/11/2023 10:55:34,121155,36,task-tl3i,,33079114,BLIND,9794955,,complete,,655b80e04b045ac58d0cb9ed,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x699,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,7,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1700495740977,20/11/2023 15:55:40,1700495740504,-5,20/11/2023 10:55:40,121155,36,task-tl3i,,33079114,BLIND,9794955,,complete,,655b80e04b045ac58d0cb9ed,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x699,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,7,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6324.900000095367,,,,,0,1,0,,,,,,Prompt,,
3,1700495741097,20/11/2023 15:55:41,1700495740520,-5,20/11/2023 10:55:40,121155,36,task-tl3i,,33079114,BLIND,9794955,,complete,,655b80e04b045ac58d0cb9ed,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x699,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,7,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,turo.mp3,turo
4,1700495741097,20/11/2023 15:55:41,1700495740538,-5,20/11/2023 10:55:40,121155,36,task-tl3i,,33079114,BLIND,9794955,,complete,,655b80e04b045ac58d0cb9ed,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x699,,,,Test Run Phonotactics,11,SoundCheckPassed,8,test passed,,,,,,,,7,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,20.299999952316284,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,turo.mp3,turo
