Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,randomiser-dxqf,randomiser-ibiw,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
5,1700024534679,15/11/2023 05:02:14,1700024534228,-7,14/11/2023 22:02:14,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.7000000476837158,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1700024536709,15/11/2023 05:02:16,1700024536459,-7,14/11/2023 22:02:16,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2231.800000190735,,,7,1,1,0,0,,,,,,Task
7,1700024536889,15/11/2023 05:02:16,1700024536467,-7,14/11/2023 22:02:16,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.5999999046325684,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1700024538433,15/11/2023 05:02:18,1700024538184,-7,14/11/2023 22:02:18,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,1717.9000000953674,,,4,1,1,0,0,,,,,,Task
9,1700024539686,15/11/2023 05:02:19,1700024539436,-7,14/11/2023 22:02:19,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1247.5,,,,,0,1,0,,,,,,Task
10,1700024539871,15/11/2023 05:02:19,1700024539450,-7,14/11/2023 22:02:19,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,6.969000000004598,,,,,0,1,0,,,1,,,Task
11,1700024539871,15/11/2023 05:02:19,1700024539453,-7,14/11/2023 22:02:19,121155,36,task-znzu,,32964313,BLIND,9761215,,complete,,65544ffe9823ecd3d751ecfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x919,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,1,test passed,7,,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,35185,,,,,0,1,0,,,,,,
1,1700070172878,15/11/2023 17:42:52,1700070172538,-5,15/11/2023 12:42:52,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1700070174083,15/11/2023 17:42:54,1700070173643,-5,15/11/2023 12:42:53,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1036.2000000178814,,,,,0,1,0,,,,,,Prompt
3,1700070174723,15/11/2023 17:42:54,1700070173674,-5,15/11/2023 12:42:53,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.199999988079071,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1700070177872,15/11/2023 17:42:57,1700070177511,-5,15/11/2023 12:42:57,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,3837.9000000059605,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1700070180482,15/11/2023 17:43:00,1700070180219,-5,15/11/2023 12:43:00,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,6546.0999999940395,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task
6,1700070184255,15/11/2023 17:43:04,1700070184063,-5,15/11/2023 12:43:04,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,10388.699999988079,,,1,1,1,0,0,,,,,,Task
7,1700070184542,15/11/2023 17:43:04,1700070184089,-5,15/11/2023 12:43:04,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,1.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1700070187471,15/11/2023 17:43:07,1700070187022,-5,15/11/2023 12:43:07,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2933.7999999821186,,,7,1,1,0,0,,,,,,Task
9,1700070188011,15/11/2023 17:43:08,1700070187049,-5,15/11/2023 12:43:07,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,1.0999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
10,1700070189432,15/11/2023 17:43:09,1700070188952,-5,15/11/2023 12:43:08,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,1902.699999988079,,,4,1,1,0,0,,,,,,Task
11,1700070190273,15/11/2023 17:43:10,1700070189978,-5,15/11/2023 12:43:09,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1012.0999999940395,,,,,0,1,0,,,,,,Task
12,1700070190552,15/11/2023 17:43:10,1700070189999,-5,15/11/2023 12:43:09,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.68000000000029,,,,,0,1,0,,,1,,,Task
13,1700070190552,15/11/2023 17:43:10,1700070190002,-5,15/11/2023 12:43:10,121155,36,task-znzu,,32982189,BLIND,9766086,,complete,,655502d55226b62b7190abb4,mobile,undefined K,Android 10,Chrome 119.0.0.0,883x412,809x332,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,6,test passed,,,,,,5,,,yes,Spreadsheet1,,,END TASK,,,,,17464,,,,,0,1,0,,,,,,
1,1700172243914,16/11/2023 22:04:03,1700172244130,-8,16/11/2023 14:04:04,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1700172284637,16/11/2023 22:04:44,1700172284905,-8,16/11/2023 14:04:44,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,40756.39999999851,,,,,0,1,0,,,,,,Prompt
3,1700172284831,16/11/2023 22:04:44,1700172284923,-8,16/11/2023 14:04:44,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.4000000022351742,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1700172292824,16/11/2023 22:04:52,1700172293095,-8,16/11/2023 14:04:53,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,8171.800000000745,,,1,1,1,0,0,,,,,,Task
5,1700172293015,16/11/2023 22:04:53,1700172293104,-8,16/11/2023 14:04:53,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.6999999992549419,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1700172295364,16/11/2023 22:04:55,1700172295658,-8,16/11/2023 14:04:55,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2554.10000000149,,,7,1,1,0,0,,,,,,Task
7,1700172295549,16/11/2023 22:04:55,1700172295667,-8,16/11/2023 14:04:55,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1700172297789,16/11/2023 22:04:57,1700172298084,-8,16/11/2023 14:04:58,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2417.300000000745,,,4,1,1,0,0,,,,,,Task
9,1700172299739,16/11/2023 22:04:59,1700172300027,-8,16/11/2023 14:05:00,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1937.800000000745,,,,,0,1,0,,,,,,Task
10,1700172299928,16/11/2023 22:04:59,1700172300050,-8,16/11/2023 14:05:00,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.820999999996275,,,,,0,1,0,,,1,,,Task
11,1700172299928,16/11/2023 22:04:59,1700172300052,-8,16/11/2023 14:05:00,121155,36,task-znzu,,33019493,BLIND,9776320,,complete,,6556918ace7bef2992528394,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,2,test passed,,8,,,,,,,yes,Spreadsheet1,,,END TASK,,,,,55922,,,,,0,1,0,,,,,,
1,1700203397207,17/11/2023 06:43:17,1700203396843,-8,16/11/2023 22:43:16,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1700203401180,17/11/2023 06:43:21,1700203400821,-8,16/11/2023 22:43:20,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3942,,,,,0,1,0,,,,,,Prompt
3,1700203401569,17/11/2023 06:43:21,1700203400830,-8,16/11/2023 22:43:20,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1700203408084,17/11/2023 06:43:28,1700203407772,-8,16/11/2023 22:43:27,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,6942,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1700203409242,17/11/2023 06:43:29,1700203408939,-8,16/11/2023 22:43:28,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,8109,,,1,1,1,0,0,,,,,,Task
6,1700203409651,17/11/2023 06:43:29,1700203408945,-8,16/11/2023 22:43:28,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
7,1700203411422,17/11/2023 06:43:31,1700203411121,-8,16/11/2023 22:43:31,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2175,,,7,1,1,0,0,,,,,,Task
8,1700203411797,17/11/2023 06:43:31,1700203411128,-8,16/11/2023 22:43:31,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
9,1700203413149,17/11/2023 06:43:33,1700203412837,-8,16/11/2023 22:43:32,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,1709,,,4,1,1,0,0,,,,,,Task
10,1700203414287,17/11/2023 06:43:34,1700203413987,-8,16/11/2023 22:43:33,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1143.9999999999964,,,,,0,1,0,,,,,,Task
11,1700203414679,17/11/2023 06:43:34,1700203414002,-8,16/11/2023 22:43:34,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,17,,,,,0,1,0,,,1,,,Task
12,1700203414679,17/11/2023 06:43:34,1700203414003,-8,16/11/2023 22:43:34,121155,36,task-znzu,,33023069,BLIND,9777326,,complete,,65570b16fca43fc33525fef7,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.6,1440x900,1264x710,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,4,test passed,,,,2,,,,,yes,Spreadsheet1,,,END TASK,,,,,17160,,,,,0,1,0,,,,,,
1,1700417771121,19/11/2023 18:16:11,1700417771445,-5,19/11/2023 13:16:11,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1700417868296,19/11/2023 18:17:48,1700417868667,-5,19/11/2023 13:17:48,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,97195.80000001192,,,,,0,1,0,,,,,,Prompt
3,1700417868449,19/11/2023 18:17:48,1700417868677,-5,19/11/2023 13:17:48,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.300000011920929,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1700417875279,19/11/2023 18:17:55,1700417875657,-5,19/11/2023 13:17:55,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,6981.599999964237,,,1,1,1,0,0,,,,,,Task
5,1700417875396,19/11/2023 18:17:55,1700417875668,-5,19/11/2023 13:17:55,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,6.399999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1700417880240,19/11/2023 18:18:00,1700417880619,-5,19/11/2023 13:18:00,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,4956.899999976158,,,7,1,1,0,0,,,,,,Task
7,1700417880360,19/11/2023 18:18:00,1700417880624,-5,19/11/2023 13:18:00,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.2999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1700417883480,19/11/2023 18:18:03,1700417883849,-5,19/11/2023 13:18:03,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,3224.699999988079,,,4,1,1,0,0,,,,,,Task
9,1700417884991,19/11/2023 18:18:04,1700417885368,-5,19/11/2023 13:18:05,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1516.0999999642372,,,,,0,1,0,,,,,,Task
10,1700417885135,19/11/2023 18:18:05,1700417885376,-5,19/11/2023 13:18:05,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,6.903000000005704,,,,,0,1,0,,,1,,,Task
11,1700417885135,19/11/2023 18:18:05,1700417885379,-5,19/11/2023 13:18:05,121155,36,task-znzu,,33059933,BLIND,9788789,,complete,,655a5033b2406870951a2dfb,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1519x738,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,7,test passed,,,,,,,6,,yes,Spreadsheet1,,,END TASK,,,,,113934,,,,,0,1,0,,,,,,
1,1700495684945,20/11/2023 15:54:44,1700495684515,-5,20/11/2023 10:54:44,121155,36,task-znzu,,33079098,BLIND,9794955,,complete,,655b80e04b045ac58d0cb9ed,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x699,,,,Guided Test Run Phonotactics,13,SoundCheckPassed,8,test passed,,,,,,,,7,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
